timestamp,close,Date,volatility,actual,prediction
2025-05-07 06:30:00,562.45,2025-05-07 06:30:00,0.00047003513834439887,0.00047003513834439887,0.0015938349662276642
2025-05-07 06:45:00,562.27,2025-05-07 06:45:00,0.0005435236932710415,0.0005435236932710415,0.0014902217019574094
2025-05-07 07:00:00,562.8,2025-05-07 07:00:00,0.0005870376152716236,0.0005870376152716236,0.0014338620936657713
2025-05-07 07:15:00,562.45,2025-05-07 07:15:00,0.0006480152474201313,0.0006480152474201313,0.0014560111561186244
2025-05-07 07:30:00,561.97,2025-05-07 07:30:00,0.0006201159867737066,0.0006201159867737066,0.0014467415696761987
2025-05-07 07:45:00,562.23,2025-05-07 07:45:00,0.0010337239118075367,0.0010337239118075367,0.0014701630462650552
2025-05-07 08:00:00,560.75,2025-05-07 08:00:00,0.0010361782121939506,0.0010361782121939506,0.0014259788132482908
2025-05-07 08:15:00,560.74,2025-05-07 08:15:00,0.001062572579551844,0.001062572579551844,0.0018570908744983425
2025-05-07 08:30:00,561.1299,2025-05-07 08:30:00,0.0010656835306739304,0.0010656835306739304,0.001547094845458819
2025-05-07 08:45:00,560.85,2025-05-07 08:45:00,0.0011122368268617615,0.0011122368268617615,0.001465899078324385
2025-05-07 09:00:00,559.83,2025-05-07 09:00:00,0.0011600172856768396,0.0011600172856768396,0.0014387028232660645
2025-05-07 09:15:00,560.15,2025-05-07 09:15:00,0.0012467211312945819,0.0012467211312945819,0.001644607584182719
2025-05-07 09:30:00,561.01,2025-05-07 09:30:00,0.0012887898607959482,0.0012887898607959482,0.0014883477083590584
2025-05-07 09:45:00,561.4599,2025-05-07 09:45:00,0.0012673481025712143,0.0012673481025712143,0.0015621978924151901
2025-05-07 10:00:00,561.4801,2025-05-07 10:00:00,0.0012750022103586878,0.0012750022103586878,0.0014802564355740932
2025-05-07 10:15:00,561.82,2025-05-07 10:15:00,0.0009130047534152679,0.0009130047534152679,0.0014193487809711284
2025-05-07 10:30:00,561.695,2025-05-07 10:30:00,0.0016087843575867784,0.0016087843575867784,0.001419471353225572
2025-05-07 10:45:00,559.45,2025-05-07 10:45:00,0.0016251039096664291,0.0016251039096664291,0.0014072116797074815
2025-05-07 11:00:00,558.56,2025-05-07 11:00:00,0.0016955085150326913,0.0016955085150326913,0.002301810263377412
2025-05-07 11:15:00,559.1608,2025-05-07 11:15:00,0.0016850337699163048,0.0016850337699163048,0.0018734037564397189
2025-05-07 11:30:00,559.97,2025-05-07 11:30:00,0.001674069204436619,0.001674069204436619,0.0016140300925205219
2025-05-07 11:45:00,559.94,2025-05-07 11:45:00,0.0015839656653780627,0.0015839656653780627,0.001583673516815239
2025-05-07 12:00:00,560.0101,2025-05-07 12:00:00,0.0015916795909549331,0.0015916795909549331,0.0014536223741450462
2025-05-07 12:15:00,559.18,2025-05-07 12:15:00,0.0018168774262842164,0.0018168774262842164,0.0014109935778372528
2025-05-07 12:30:00,560.5,2025-05-07 12:30:00,0.0018666411492843375,0.0018666411492843375,0.0015642199636123429
2025-05-07 12:45:00,561.255,2025-05-07 12:45:00,0.0018902177649836986,0.0018902177649836986,0.0017671013096937057
2025-05-07 13:00:00,561.74,2025-05-07 13:00:00,0.0013281604715476695,0.0013281604715476695,0.0016158243094008872
2025-05-07 13:15:00,561.2434,2025-05-07 13:15:00,0.00137310184831373,0.00137310184831373,0.001503608018383475
2025-05-07 13:30:00,560.2,2025-05-07 13:30:00,0.0014692887602718106,0.0014692887602718106,0.001491116483229204
2025-05-07 13:45:00,559.27,2025-05-07 13:45:00,0.0019756059168966325,0.0019756059168966325,0.001667936866874152
2025-05-07 14:00:00,556.6999,2025-05-07 14:00:00,0.0021756317962567237,0.0021756317962567237,0.0016740054048931
2025-05-07 14:15:00,557.98,2025-05-07 14:15:00,0.002402884830681727,0.002402884830681727,0.002569259542924257
2025-05-07 14:30:00,559.581,2025-05-07 14:30:00,0.0024509603658930735,0.0024509603658930735,0.00207707687980546
2025-05-07 14:45:00,560.85,2025-05-07 14:45:00,0.00238361326566008,0.00238361326566008,0.0020482534082021052
2025-05-07 15:00:00,560.1,2025-05-07 15:00:00,0.0026168070356994946,0.0026168070356994946,0.0018880623264705336
2025-05-07 15:15:00,557.87,2025-05-07 15:15:00,0.0036191777892871516,0.0036191777892871516,0.0016828452964523098
2025-05-07 15:30:00,561.96,2025-05-07 15:30:00,0.0036333142208477094,0.0036333142208477094,0.002351296270202953
2025-05-07 15:45:00,561.23,2025-05-07 15:45:00,0.00357552050681331,0.00357552050681331,0.0036655470857000928
